274.8,,0.4748,0.59861,0.60386,0.47516,0.59872,0.61758,0.47565,0.58999,0.50416,0.48028,0.48913,0.45578,0.46899,0.44685,0.44322,0.46,0.45215,0.44225,0.44126
275.58,,0.47307,0.59693,0.6037,0.47505,0.59851,0.6173,0.47611,0.5895,0.50446,0.48037,0.48914,0.45636,0.46886,0.44747,0.4428,0.4597,0.45302,0.44261,0.44002
276.36,,0.47188,0.59631,0.60216,0.4739,0.59806,0.61599,0.4757,0.5894,0.50439,0.48095,0.49004,0.45574,0.46933,0.44675,0.44399,0.46011,0.4524,0.44286,0.44156
277.14,,0.46963,0.59497,0.60146,0.47426,0.59717,0.61672,0.47438,0.58748,0.50334,0.47981,0.48928,0.45638,0.46911,0.4475,0.44451,0.46082,0.45338,0.44423,0.44191
277.92,,0.46772,0.59382,0.60016,0.4723,0.59622,0.61555,0.47397,0.58737,0.50348,0.47922,0.4892,0.45662,0.46929,0.44797,0.44447,0.46019,0.45266,0.44286,0.44134
278.7,,0.46514,0.59321,0.59943,0.47209,0.59581,0.6152,0.47381,0.58799,0.50269,0.47909,0.48925,0.45656,0.4693,0.44878,0.44589,0.46044,0.45425,0.44412,0.442
279.49,,0.46324,0.59073,0.59683,0.47181,0.59494,0.61287,0.47333,0.5858,0.50221,0.48039,0.48795,0.45573,0.4693,0.44805,0.44517,0.46081,0.4541,0.44464,0.44294
280.27,,0.45943,0.58806,0.59356,0.47014,0.59206,0.61048,0.472,0.58386,0.50121,0.4781,0.48785,0.45492,0.46842,0.44927,0.44595,0.46048,0.45416,0.44495,0.44237
281.05,,0.45586,0.58561,0.59263,0.46857,0.58971,0.60873,0.47117,0.58219,0.50041,0.478,0.48769,0.45566,0.46831,0.44874,0.44647,0.46032,0.45472,0.44539,0.44361
281.83,,0.45216,0.58322,0.58941,0.46651,0.58777,0.60686,0.47065,0.57987,0.4987,0.4766,0.48712,0.45456,0.46869,0.44884,0.44591,0.45974,0.45479,0.44551,0.4439
282.61,,0.44777,0.58029,0.58607,0.46444,0.5856,0.60423,0.46818,0.57858,0.49762,0.47527,0.48481,0.45379,0.46812,0.44879,0.44635,0.46005,0.45501,0.44638,0.44428
283.39,,0.44305,0.57599,0.58204,0.46281,0.58147,0.60034,0.46677,0.57551,0.49588,0.47424,0.48508,0.45263,0.46725,0.44753,0.44618,0.46049,0.45554,0.44699,0.44386
284.18,,0.43721,0.5709,0.57654,0.45996,0.57789,0.59588,0.46404,0.57128,0.49334,0.47202,0.48262,0.45153,0.46516,0.44733,0.44614,0.45799,0.45424,0.44677,0.4438
284.96,,0.42985,0.56356,0.57097,0.45542,0.57141,0.59001,0.46074,0.56628,0.49081,0.46876,0.47902,0.44931,0.46315,0.44519,0.44476,0.45668,0.45241,0.44562,0.44293
285.74,,0.42354,0.5584,0.56547,0.45273,0.56708,0.58605,0.45794,0.56104,0.4869,0.46592,0.47695,0.44751,0.46188,0.44463,0.4441,0.45569,0.45363,0.44708,0.44237
286.52,,0.41827,0.55396,0.5624,0.44994,0.56409,0.58273,0.45634,0.56007,0.48609,0.46565,0.47576,0.44723,0.4617,0.44522,0.44453,0.45556,0.4532,0.44673,0.44283
287.3,,0.41108,0.54922,0.55793,0.44656,0.56011,0.57905,0.45377,0.55642,0.4848,0.46365,0.47479,0.44665,0.461,0.4454,0.44506,0.45504,0.4534,0.44774,0.44275
288.08,,0.405,0.54512,0.55399,0.44372,0.55687,0.57574,0.45128,0.55384,0.48174,0.46163,0.47353,0.44486,0.45921,0.4448,0.44497,0.45441,0.45296,0.44821,0.44365
288.86,,0.3971,0.5395,0.5483,0.44002,0.5524,0.57134,0.44854,0.54948,0.47956,0.45914,0.47176,0.44388,0.45902,0.44406,0.44454,0.45405,0.45468,0.44869,0.44392
289.65,,0.38937,0.53363,0.5423,0.43631,0.54806,0.56625,0.44576,0.54456,0.4769,0.45644,0.46929,0.4421,0.45729,0.44342,0.44467,0.4525,0.4536,0.44981,0.44439
290.43,,0.38149,0.52665,0.53593,0.4325,0.54157,0.56013,0.44316,0.53913,0.4747,0.45439,0.4663,0.44014,0.45556,0.4421,0.44416,0.45179,0.45315,0.44854,0.44384
291.21,,0.37265,0.51973,0.52995,0.4278,0.53632,0.55585,0.43858,0.53529,0.4706,0.45083,0.46542,0.43851,0.45352,0.44148,0.44439,0.45021,0.45315,0.44941,0.44347
291.99,,0.3642,0.51268,0.5241,0.42333,0.53076,0.55025,0.43572,0.5306,0.46866,0.44884,0.46253,0.43549,0.45187,0.44026,0.44296,0.44925,0.4526,0.44966,0.44343
292.77,,0.35504,0.5055,0.51705,0.41857,0.52469,0.54457,0.43055,0.52505,0.46388,0.44426,0.46005,0.43458,0.4499,0.43926,0.44317,0.44687,0.45197,0.44907,0.44342
293.55,,0.34615,0.49791,0.50948,0.41395,0.51818,0.53683,0.42727,0.51924,0.46021,0.44166,0.45607,0.43189,0.44692,0.43607,0.44154,0.44482,0.45069,0.44932,0.44211
294.33,,0.33707,0.49,0.5022,0.40875,0.51131,0.53137,0.42267,0.51287,0.45701,0.43703,0.45341,0.42845,0.44524,0.43504,0.43992,0.44338,0.45091,0.44893,0.44188
295.11,,0.32745,0.4812,0.49436,0.40365,0.50425,0.52394,0.41851,0.50635,0.45209,0.43365,0.4508,0.42625,0.44282,0.43468,0.43845,0.44128,0.44975,0.44934,0.43982
295.9,,0.31736,0.4737,0.48657,0.39797,0.49746,0.51618,0.41363,0.49967,0.44974,0.4298,0.44663,0.42334,0.4396,0.43161,0.43712,0.43871,0.4479,0.44695,0.43918
296.68,,0.30734,0.46481,0.47913,0.39278,0.48973,0.51046,0.40899,0.4939,0.44478,0.42598,0.44336,0.42023,0.43649,0.42982,0.43652,0.43639,0.44575,0.4455,0.43782
297.46,,0.29842,0.45672,0.4715,0.38742,0.4834,0.50256,0.40494,0.48801,0.44072,0.42177,0.43959,0.4164,0.43464,0.42806,0.43374,0.4342,0.44498,0.44471,0.43743
298.24,,0.28951,0.44818,0.46343,0.38169,0.47651,0.49524,0.39995,0.48119,0.43574,0.41726,0.43609,0.41355,0.43135,0.42537,0.43226,0.43173,0.4427,0.44353,0.43589
299.02,,0.27908,0.43998,0.4553,0.3765,0.46879,0.48822,0.39506,0.47376,0.43229,0.41379,0.43265,0.41059,0.42824,0.42377,0.43129,0.42941,0.44287,0.44418,0.43411
299.8,,0.26984,0.4316,0.44711,0.37013,0.46169,0.48117,0.39029,0.46799,0.42775,0.4097,0.42886,0.40765,0.42619,0.42176,0.42974,0.4272,0.44011,0.44171,0.43303
300.58,,0.25935,0.42318,0.43835,0.36464,0.45421,0.47364,0.38486,0.46028,0.4236,0.40485,0.42447,0.40357,0.42205,0.41908,0.42723,0.42369,0.43835,0.44115,0.4306
301.36,,0.25066,0.41555,0.43162,0.35923,0.44757,0.46725,0.38056,0.45432,0.41925,0.40017,0.42113,0.39958,0.41841,0.41658,0.42432,0.42087,0.43668,0.43983,0.42922
302.14,,0.24214,0.40688,0.4241,0.35438,0.44046,0.45968,0.37563,0.44765,0.41414,0.3962,0.41629,0.39719,0.41593,0.41443,0.42353,0.41835,0.43337,0.43731,0.42684
302.92,,0.2337,0.40028,0.41779,0.34888,0.4351,0.4546,0.37071,0.44279,0.41045,0.39258,0.41286,0.39478,0.41196,0.41228,0.42133,0.41557,0.43326,0.43704,0.42544
303.7,,0.22602,0.39246,0.41064,0.34437,0.42803,0.44732,0.36701,0.43714,0.40574,0.38895,0.40915,0.39073,0.40888,0.40961,0.41887,0.41335,0.43137,0.43582,0.42344
304.48,,0.21839,0.38504,0.40274,0.33977,0.42109,0.44046,0.36248,0.42984,0.40148,0.38419,0.40566,0.38725,0.40556,0.40635,0.41626,0.40978,0.42921,0.43316,0.42143
305.26,,0.21068,0.37822,0.396,0.33428,0.41525,0.43433,0.35821,0.42451,0.39755,0.38029,0.40226,0.38353,0.40185,0.40384,0.41441,0.40655,0.42618,0.43226,0.41915
306.05,,0.203,0.37202,0.39054,0.32939,0.40911,0.42793,0.35362,0.41891,0.39359,0.37617,0.39849,0.38162,0.39932,0.40133,0.4116,0.40398,0.42493,0.43006,0.41712
306.83,,0.19641,0.36616,0.38412,0.32523,0.4041,0.42259,0.3494,0.41331,0.3893,0.37251,0.39499,0.3782,0.39612,0.39826,0.40963,0.40048,0.42244,0.42826,0.41495
307.61,,0.18967,0.35915,0.37793,0.32011,0.39828,0.4163,0.34544,0.40809,0.38509,0.36904,0.39174,0.37404,0.39198,0.39534,0.40643,0.39808,0.41927,0.4255,0.4119
308.39,,0.18353,0.35299,0.37229,0.31563,0.39189,0.411,0.34125,0.40291,0.38181,0.36446,0.3879,0.37056,0.38843,0.39199,0.40365,0.39471,0.41665,0.4224,0.40951
309.17,,0.17754,0.34648,0.36593,0.31122,0.38679,0.40477,0.33757,0.39771,0.37724,0.36089,0.38371,0.36691,0.38568,0.38898,0.40162,0.39146,0.41434,0.42046,0.4067
309.95,,0.17158,0.34074,0.36027,0.30681,0.38142,0.40037,0.33285,0.39279,0.37502,0.35736,0.381,0.36386,0.38219,0.38687,0.39862,0.38897,0.41184,0.41799,0.40486
310.73,,0.16613,0.3349,0.35422,0.30292,0.37579,0.39475,0.32928,0.38751,0.37027,0.35334,0.37702,0.36017,0.37874,0.38335,0.39537,0.38533,0.40803,0.4151,0.40112
311.51,,0.16031,0.32963,0.34976,0.29879,0.3706,0.38932,0.3257,0.38293,0.36707,0.3499,0.37339,0.35691,0.37605,0.38047,0.39318,0.38184,0.40638,0.41253,0.39899
312.29,,0.15513,0.32425,0.34362,0.29487,0.36594,0.38389,0.32183,0.37738,0.36283,0.34605,0.36979,0.35332,0.37177,0.37688,0.38908,0.37869,0.4027,0.40949,0.3954
313.07,,0.15046,0.31866,0.33853,0.29138,0.36079,0.37862,0.31816,0.37289,0.35836,0.34301,0.36569,0.35097,0.36857,0.37432,0.38685,0.37611,0.40044,0.40711,0.39287
313.85,,0.14539,0.31418,0.33378,0.28678,0.35588,0.37452,0.31371,0.36843,0.35588,0.33901,0.36295,0.34758,0.36562,0.37162,0.38376,0.37234,0.39659,0.40423,0.38963
314.63,,0.14112,0.30954,0.3289,0.28334,0.35162,0.36981,0.3108,0.36405,0.3516,0.3359,0.35935,0.34475,0.36226,0.36852,0.38062,0.36918,0.39297,0.40054,0.38612
315.41,,0.13635,0.30401,0.32428,0.27945,0.3466,0.36459,0.30703,0.35868,0.34818,0.33181,0.35598,0.34018,0.35868,0.3651,0.37731,0.36578,0.39053,0.39785,0.38346
316.19,,0.13162,0.29878,0.31952,0.27534,0.34221,0.35937,0.30287,0.35415,0.34474,0.32758,0.35263,0.33709,0.35494,0.36129,0.37358,0.36277,0.38701,0.39483,0.38016
316.97,,0.12775,0.2939,0.31405,0.27169,0.33717,0.35435,0.29934,0.34977,0.3407,0.325,0.34893,0.33424,0.3518,0.35801,0.3709,0.35945,0.38445,0.39195,0.37649
317.75,,0.12261,0.28919,0.30939,0.2678,0.33206,0.34979,0.2953,0.34479,0.33694,0.32028,0.34541,0.33024,0.34764,0.35521,0.36734,0.35488,0.38099,0.38753,0.37331
318.53,,0.11811,0.28383,0.3041,0.26388,0.32704,0.34469,0.29157,0.3398,0.33314,0.31695,0.3414,0.32632,0.34427,0.3513,0.36373,0.3516,0.37719,0.38469,0.36961
319.31,,0.11449,0.27831,0.29927,0.26009,0.32171,0.33866,0.28823,0.33542,0.32882,0.31294,0.33733,0.32347,0.34091,0.34824,0.36097,0.34848,0.37335,0.38091,0.36708
320.09,,0.1095,0.27398,0.29417,0.25603,0.31689,0.33401,0.28366,0.33063,0.32542,0.30933,0.33399,0.31959,0.33678,0.34437,0.35721,0.3446,0.37051,0.37811,0.36344
320.87,,0.10523,0.26908,0.28943,0.25234,0.31272,0.32981,0.28026,0.32585,0.32184,0.30544,0.33044,0.31599,0.33306,0.34114,0.35321,0.34103,0.36774,0.37442,0.36008
321.65,,0.10106,0.26415,0.28495,0.2481,0.30763,0.32434,0.2758,0.32167,0.31775,0.3011,0.3262,0.31196,0.32889,0.33703,0.34984,0.33717,0.36292,0.37069,0.35558
322.43,,0.09721,0.25895,0.27947,0.2441,0.30224,0.31901,0.27234,0.31574,0.31329,0.29758,0.32223,0.30805,0.32539,0.33363,0.34604,0.33338,0.35911,0.36638,0.35238
323.21,,0.09339,0.25473,0.27543,0.2404,0.29813,0.31452,0.26874,0.312,0.30998,0.29414,0.31857,0.30569,0.32197,0.33028,0.34276,0.33028,0.35618,0.36303,0.34915
323.99,,0.08983,0.25001,0.27047,0.23708,0.29333,0.31026,0.26532,0.30734,0.30588,0.29048,0.31514,0.30127,0.3182,0.326,0.33892,0.32627,0.35207,0.35943,0.34548
324.77,,0.08597,0.24534,0.26649,0.23311,0.28913,0.30554,0.2609,0.30338,0.30248,0.2865,0.31165,0.29758,0.31371,0.32241,0.3352,0.32281,0.3493,0.35659,0.34153
325.55,,0.08325,0.24071,0.26184,0.23025,0.28528,0.30061,0.25811,0.2988,0.29904,0.28384,0.30789,0.2945,0.31134,0.31974,0.33229,0.31947,0.34494,0.35261,0.33852
326.33,,0.07983,0.23716,0.25794,0.22638,0.2804,0.29632,0.25459,0.29464,0.29599,0.27987,0.30547,0.29115,0.30711,0.31587,0.32901,0.31576,0.34234,0.34952,0.33453
327.11,,0.07664,0.2326,0.25334,0.22341,0.27647,0.29196,0.25123,0.2903,0.29194,0.27676,0.30091,0.28798,0.30385,0.31259,0.32543,0.31206,0.33877,0.34617,0.33147
327.89,,0.07302,0.22843,0.24949,0.22004,0.27279,0.28851,0.24806,0.28652,0.28854,0.27323,0.29706,0.28505,0.30019,0.30946,0.32224,0.30875,0.33488,0.34208,0.32785
328.67,,0.07051,0.22456,0.24475,0.21614,0.26815,0.28344,0.2443,0.28262,0.28512,0.26928,0.29389,0.28081,0.29649,0.30558,0.31842,0.30553,0.33136,0.33844,0.32408
329.45,,0.06833,0.22035,0.24148,0.21312,0.26374,0.27929,0.24102,0.27833,0.28138,0.26634,0.29057,0.27859,0.29318,0.30326,0.31499,0.30166,0.3283,0.33507,0.32109
330.23,,0.06552,0.21754,0.23842,0.21047,0.26139,0.27592,0.2386,0.27494,0.27846,0.26352,0.2876,0.27478,0.29034,0.29901,0.31128,0.2986,0.32449,0.33134,0.31813
331.01,,0.0628,0.21355,0.234,0.207,0.25718,0.27206,0.2351,0.27118,0.27504,0.25955,0.28438,0.27156,0.28696,0.29627,0.3084,0.29525,0.3199,0.32698,0.31433
331.79,,0.06058,0.21015,0.23046,0.20373,0.25312,0.26794,0.23152,0.26697,0.27152,0.25694,0.28085,0.26765,0.28283,0.29197,0.30378,0.29114,0.31715,0.32324,0.31076
332.56,,0.05785,0.20596,0.22662,0.20084,0.24886,0.2636,0.22786,0.26297,0.26748,0.25281,0.27701,0.26509,0.27959,0.28853,0.30037,0.28743,0.31338,0.32027,0.30695
333.34,,0.05617,0.20241,0.22226,0.19835,0.24506,0.25942,0.2249,0.25893,0.26469,0.24988,0.27385,0.26132,0.2758,0.28512,0.29666,0.28431,0.30974,0.31628,0.30365
334.12,,0.05357,0.19946,0.21945,0.19434,0.24135,0.25584,0.22153,0.25493,0.26091,0.24589,0.26971,0.25767,0.27196,0.28157,0.29367,0.28037,0.30641,0.31267,0.29964
334.9,,0.05155,0.19509,0.21534,0.19145,0.23745,0.25153,0.21802,0.25056,0.257,0.24313,0.2661,0.25455,0.26855,0.27806,0.28963,0.27709,0.30201,0.30804,0.29607
335.68,,0.04973,0.1918,0.21175,0.18898,0.23373,0.24765,0.21512,0.24739,0.25362,0.239,0.26271,0.25059,0.26564,0.2741,0.28585,0.27351,0.29905,0.30602,0.2923
336.46,,0.04791,0.18827,0.20867,0.18587,0.22958,0.24391,0.21195,0.24351,0.25055,0.23567,0.25866,0.24749,0.26177,0.27084,0.2819,0.27006,0.29494,0.30123,0.28875
337.24,,0.04571,0.18495,0.20426,0.18312,0.22615,0.24019,0.20915,0.23973,0.24657,0.2328,0.25569,0.24435,0.25827,0.26739,0.27848,0.26612,0.29195,0.2981,0.2851
338.02,,0.04486,0.18164,0.20123,0.17978,0.22223,0.23631,0.20592,0.23615,0.2433,0.22956,0.25255,0.24119,0.25494,0.26377,0.27513,0.26316,0.28807,0.29423,0.28151
338.8,,0.0432,0.17834,0.19745,0.17718,0.21908,0.23217,0.20275,0.23201,0.24049,0.22679,0.24864,0.23763,0.25135,0.26005,0.27109,0.25953,0.28482,0.2903,0.27785
339.58,,0.04127,0.17524,0.19499,0.17411,0.21531,0.2294,0.19991,0.22898,0.23699,0.22363,0.24528,0.2344,0.24774,0.25705,0.26775,0.25614,0.28095,0.28655,0.27436
340.36,,0.03949,0.17229,0.19203,0.1717,0.2121,0.22506,0.19673,0.22508,0.23373,0.2205,0.24222,0.23113,0.24398,0.25312,0.26367,0.25213,0.2769,0.28282,0.27043
341.14,,0.03765,0.16917,0.18828,0.16874,0.20809,0.22121,0.19364,0.22096,0.23048,0.21669,0.23836,0.22749,0.24043,0.24962,0.26002,0.24905,0.27381,0.27904,0.26655
341.91,,0.03625,0.16567,0.18495,0.16572,0.20487,0.21787,0.19061,0.21749,0.22722,0.21388,0.23545,0.22469,0.23648,0.24613,0.25638,0.24487,0.26959,0.27571,0.26276
342.69,,0.03523,0.16326,0.18194,0.16318,0.20167,0.21458,0.18732,0.21432,0.22327,0.21014,0.23207,0.22081,0.23387,0.24256,0.25291,0.24154,0.26551,0.27064,0.25925
