57.62712,0.1106868,0.004245971,0.08547091,0.0412891,0.2048738,0.1846635,0.2944219,0.05007152,0.01147028,0.03961901,0.2281819,0.5825349,0.05852276,0.07088129,0.7927668,0.06096154,0.2399836,0.06966651,0.105233,0.1506462,0.0293244,0.1984183,0.02231972,0.008467685,0.3600411,0.02099057,0.03334065,0.0329175,0.1346606,0.1469508,0.1238284,0.008851899,0.2582366,0.03479693,0.2744071,0.0013,0.2071563,0.2380596,0.05878697,0.1811999,0.08333554,0.06369804,0.3570594,0.2528774,0.2406115,0.05591357,0.01799484,0.05253171,0.522489,0.02161693
58.47458,0.2448157,0.05390569,0.1550767,0.1770406,0.3925873,0.1480966,0.03415055,0.1094379,0.03209929,0.03332297,0.2936072,0.1336675,0.1458652,0.111539,0.1292653,0.2320843,0.06114762,0.1658562,0.09391336,0.4420312,2.08741e-258,0.3500256,0.1864899,0.3159735,0.0413738,0.4970026,0.1286363,0.1752027,0.6019762,0.1874556,0.009475608,0.001253077,0.05343128,0.009420346,0.1682809,0.3360296,0.007106773,0.7062743,0.2634199,1.617246e-120,0.2916185,0.006279184,0.315735,0.06650718,0.3029374,0.1703182,0.04061368,0.2718226,1.395144e-120,0.3097486
59.32203,0.1254598,0.2586901,0.03522493,0.001870125,0.01093151,0.1476662,0.05829718,0.04482761,0.07874068,2.421304e-56,0.04329699,0.2149801,0.1007488,0.004755535,0.2303503,0.1358309,0.3708403,0.7576181,0.4370453,0.01540503,0.05619574,1.352205e-256,0.06905373,0.07284277,0.1385351,0.007130325,0.3123455,0.1490215,0.1006525,0.1973261,1.400008e-256,0.198874,0.2270127,0.1008531,0.1632668,0.1153381,0.1538342,0.1235188,0.04876282,0.1798235,0.2416968,0.06429495,0.1346282,0.04075345,0.01925798,0.4627917,3.825181e-119,0.09276484,0.2094251,0.01364
60.16949,0.1333228,0.1459259,0.1269088,0.08850056,0.03728506,0.0364174,0.1168958,0.08744305,3.803164e-55,0.02788853,0.2333975,0.02662803,0.07951033,0.4876617,0.2275334,0.4884861,0.04554305,0.115675,0.1355577,0.1429077,0.1137468,0.3372606,0.0446026,0.03802393,0.143801,0.2540375,0.1057757,0.2243374,0.01844112,0.5822612,0.2379939,0.5458078,0.4529251,0.0004705412,0.1895673,0.9939995,0.01026945,0.1115838,0.7867751,0.1236396,0.2633762,0.1867465,0.3471975,1.204013e-117,0.06706296,0.3690865,0.5753196,0.07216705,0.07330357,0.002267101
61.01695,0.0792657,0.1143013,0.06268932,0.224476,0.2111646,0.1131753,0.1198088,0.2080823,0.01807001,0.2715318,0.7456982,0.1110264,0.0188558,0.0852712,0.2175308,0.1840347,0.07935572,0.1639595,0.1789441,0.2394813,0.05908791,0.04575811,0.0002854216,0.3360096,0.07320468,0.2301187,0.00519596,0.2523081,0.1160684,0.2048147,0.0848117,0.05902304,0.2990368,0.04226694,0.01992909,0.09435172,0.04115449,0.6896237,0.3014159,0.01172137,0.1034634,0.04775541,0.09611821,0.1026083,0.1667611,0.05595719,0.1438955,0.2265313,2.7944e-116,0.1232069
61.86441,0.1238576,0.7729495,0.3315572,0.1903835,6.804772e-53,0.1312184,0.01720368,0.3837707,0.001662651,0.1694894,0.07521773,0.2823545,0.2406201,0.1232239,0.3175648,0.03154459,0.102176,0.08160403,0.02915774,0.1094954,0.04983195,0.1831425,0.02865501,0.03321282,0.4632557,0.1031843,0.06103254,0.07422102,0.3765414,0.02965508,0.3424992,0.1849059,0.2295567,7.625999e-115,0.04549145,0.07290967,0.01879597,0.04765329,0.01418752,0.05810027,0.08242189,0.6939833,0.02564028,0.1747328,0.2933712,0.2597871,0.1755538,0.06703298,0.006965904,0.2362094
62.71186,0.2261883,0.4245028,0.1508645,0.04580369,0.3508144,0.059546,0.1606007,0.15517,0.3827606,0.3387455,0.1138588,0.01962928,0.07932837,0.1995267,0.1646096,0.02480864,0.04260609,0.4969269,0.03004713,0.09849266,0.01523486,0.2363492,2.02063e-249,0.04019083,0.06745392,0.1051505,0.1886707,0.4347982,0.1731205,0.06539199,0.210242,0.1352681,0.08313356,0.08494732,0.07218561,0.04206535,0.1482101,0.2802747,0.01528837,0.002209187,0.4989684,0.1113508,0.002620663,0.1358053,0.2344206,0.0585898,0.5055106,0.1153731,0.1672045,0.1880497
63.55932,0.02316207,0.2424225,0.2123277,0.07141682,0.284964,0.2434781,0.1031668,0.2014509,0.03537552,0.2946322,0.1381698,0.2092049,0.586871,0.1798325,0.1936018,0.02318232,0.0789473,0.1081075,0.2202383,0.009037598,0.01660413,0.01543362,0.02235349,0.005943892,0.02440427,0.08167987,0.07920554,0.0700723,0.2349488,0.1707687,0.6776645,0.01737238,0.07536288,0.2028606,0.05603961,0.4505153,0.2821933,5.230946e-112,0.0931854,0.008576241,0.05295714,4.894126e-112,0.03715343,0.2315977,0.09518733,0.1097081,0.1197375,0.1084994,0.00188002,0.1448546
64.40678,0.06819814,0.6008716,0.003120108,0.1091461,0.6170775,0.1473648,0.0194972,0.02410134,1.997358e-49,0.6538136,0.1834479,0.3343127,0.01834708,0.2164066,0.0247578,0.170762,0.1197266,0.009913824,0.01225134,0.1985668,0.01753368,0.1096954,0.8260721,0.1687408,0.03942343,0.2809512,0.6133794,0.07698733,0.209568,0.05231147,0.1842928,0.001622551,0.03209001,0.1384214,0.001402159,0.2580306,0.02341125,0.0006375672,0.02767089,0.09011401,0.06354427,0.4916479,0.2812147,0.3388008,0.1619951,0.1549536,0.01982381,0.3647375,0.1385281,0.03498505
65.25424,0.155132,0.3114787,0.06246857,0.01861624,0.003669615,0.1013679,0.06542064,0.07559446,0.01362455,0.07858609,0.003720677,0.444974,0.1171354,0.07183438,0.1642777,0.3148644,0.02311992,0.0760176,0.02086798,0.09887195,0.2999798,0.2975702,0.03221366,0.08698306,0.1979485,0.09037586,0.1052918,0.01242022,0.1443331,0.3740008,0.3866552,0.0810497,0.132634,0.01295364,0.1241071,0.06071335,0.07979625,0.168352,0.08089899,0.1753591,0.02593927,0.001167347,0.1634433,0.110543,0.1652022,0.1405232,0.0388364,0.2795996,0.08248373,0.3713031
66.10169,0.02009286,0.2278837,0.1045295,0.01698863,0.3539096,2.929839e-47,0.009969665,0.02286749,0.226795,0.1202615,0.02057689,0.3204494,0.02226401,0.17104,0.2871317,3.189123e-47,0.08700879,0.1443808,0.09061566,0.2057355,0.08707613,0.08073477,0.01569951,0.03316305,0.4700632,0.08029028,0.355538,0.07651083,0.003333729,0.1088668,0.05957567,0.03935676,0.1259361,0.04391259,0.03149222,0.1236182,0.05345393,0.002433589,0.2228069,0.1022088,0.0588827,0.04323681,0.4216341,7.503584e-108,0.2120679,0.357329,0.09092332,0.1003464,0.04787423,0.3258835
66.94915,0.05436251,0.2068911,0.1382827,0.1368287,0.08081137,0.01055743,0.2428322,0.003010729,0.109975,0.3592714,0.04377421,0.2210924,0.004253827,0.3521272,0.2493192,0.006216761,0.6971848,0.08246333,0.233219,0.1652666,0.1750403,0.07360939,0.01093226,0.3300809,0.07380706,0.07218293,0.00901212,0.04132516,0.2124747,0.4449017,0.0437812,0.06376569,0.07361559,0.1469709,0.529114,0.09207726,0.08234588,0.2185331,1.540213e-106,0.2975821,0.169804,0.06851046,0.1731156,0.06534045,0.08512366,0.122252,0.02570259,0.08339919,0.1381747,0.3275692
67.79661,0.18814,4.109282e-45,0.2969259,0.4546243,0.1634666,0.3548876,0.05332035,0.0826276,0.2061481,0.02838203,0.1616937,0.1033391,0.3559256,0.2213579,0.1935559,0.1276531,0.09600676,0.01910899,0.09064765,0.03245567,0.1073743,7.770478e-239,0.07661897,0.1778013,0.02073277,0.03904086,0.2667658,0.1665536,0.2284536,0.3937883,0.4857091,0.003302813,0.01766194,0.3471726,0.0742309,3.703625e-105,0.1376627,0.1747025,0.09159416,0.2777847,0.008126401,3.59654e-105,0.0297026,0.2100563,0.05950315,0.004037909,0.2938049,0.365968,0.1176859,0.103367
68.64407,0.03712312,0.1293109,4.55215e-44,0.6660488,0.0902085,0.2112135,0.05760964,0.1098436,0.2146265,0.05321606,0.1962114,0.1560601,5.068638e-44,0.01039489,0.2945054,0.1825804,4.354859e-44,0.05192522,0.1077622,0.6836691,0.04595181,0.2055436,0.02558248,0.1126848,0.2094626,0.2068607,0.01149035,0.02531659,0.06273649,0.06786373,0.09831295,0.1370241,0.5489154,0.1846629,0.01531872,0.02117073,0.004685429,0.05519545,0.04549861,0.09488333,0.04363207,0.1185401,0.1370132,0.03819536,0.3136739,0.05096864,0.04366645,0.2423108,0.08120619,0.002836552
69.49153,0.02872743,0.3401252,0.06053541,0.09810644,0.09098332,0.03490961,0.5201909,0.364495,0.009335147,0.7794429,0.04353063,0.1687607,0.1744657,0.662513,0.07573795,0.6934394,0.008869716,0.02809533,0.07766593,0.2312577,0.204992,0.0459945,0.1497049,0.4091231,0.008721155,0.04916147,0.06118957,0.1569905,0.1784298,0.009875375,0.1122151,0.0660685,0.16337,0.1103087,0.001320373,0.3185833,0.05481358,0.1482406,0.109655,0.1400851,0.4472641,0.000270151,0.1812823,0.1410774,0.0120227,0.0858435,0.1820455,0.1109052,0.1497376,0.1495711
70.33898,0.1580074,5.578598e-42,0.03362876,0.05460793,0.1467305,0.04591751,0.06094671,0.1247427,0.1917311,0.1963129,0.06125291,0.0004612764,0.4960645,0.03651341,0.0851745,0.241857,0.208859,0.04097233,0.03553832,0.01889003,1.24068e-233,0.07383142,0.05364265,0.2084324,0.02067545,0.1306556,0.7850308,0.07111355,0.1449065,0.01196622,0.06223266,0.08724626,0.5485249,0.0587132,0.2247839,0.1510608,0.2710042,0.09312131,0.03964184,0.1523283,0.1411436,0.1829753,0.05273622,0.05067095,0.3043593,0.2738178,0.232236,0.06240655,0.4445876,0.02438189
71.18644,0.1733784,0.1246135,0.3066214,0.0930607,0.02451728,0.007647562,0.143707,0.142956,0.5534311,0.1322884,0.1912419,0.07114956,0.2572179,0.1375647,0.03589804,0.08972476,0.1252181,0.3357749,0.3150274,0.2636783,0.3739158,0.6326298,0.3583212,0.0004609564,0.4828031,0.03222231,0.05340778,0.1043911,0.03840807,0.07093723,0.04857809,0.2741078,0.02995653,0.2784084,0.01473057,0.1981023,0.04349046,0.03523597,0.4733183,0.02143897,0.005908532,0.1012647,0.04925415,0.02070499,0.3192121,0.1640741,0.06273731,0.5216184,0.003698258,0.04800304
72.0339,0.7544383,0.08276209,0.07572376,0.3680398,0.02977368,0.2829754,5.554355e-40,0.5115836,0.154844,0.004240179,0.04960393,0.06172149,0.3816541,5.648471e-40,0.001251563,0.1180749,0.2065818,0.3829106,0.04624833,0.1606045,0.1258497,0.2450077,0.400053,0.209037,0.01461409,0.1025489,0.09804196,0.03937383,0.2361379,0.0844369,0.3542032,0.1749552,3.676299e-230,0.06302307,0.1395777,0.2129778,0.0485452,0.06963588,0.08832802,0.3709546,0.4734619,0.2530046,0.1262486,0.08756019,0.2219257,0.1055561,0.1881654,0.01733104,0.04308126,1.574538e-98
72.88136,0.1998603,0.1928447,0.1920078,0.1730672,0.146564,0.1445006,0.2236527,0.2394251,0.1442256,0.02616615,0.01974473,0.04934425,0.1347312,0.08162131,0.4327727,0.03168562,0.09323442,0.1605863,0.3003112,0.5663286,0.5002344,0.3102175,0.1607955,0.005970926,0.1053532,0.1979425,0.06967872,0.2051213,0.03542732,0.06613619,0.04781253,0.2642353,0.1810494,0.8019221,0.4303447,0.008002423,0.5267481,0.004841462,0.0003737094,0.2391013,0.1330867,0.03308047,0.1123465,0.04811279,0.03424779,0.2592064,0.2001712,0.03778019,0.02146347,0.6838267
73.72881,0.001448324,0.06528033,0.02635573,0.03336195,0.1082002,0.1472715,0.1824741,0.1125636,0.1616804,0.2218128,0.1282679,0.2900407,0.2112621,0.4850481,0.6301642,0.194163,0.4600884,0.03116582,0.108924,0.02335258,0.284374,0.1521687,0.2148026,0.01202938,8.792456e-227,0.07959541,0.0607438,0.1067975,0.493096,0.09214903,0.3074798,0.03346454,0.2551152,0.2105407,0.01669982,0.1383828,0.1064456,0.09651788,7.080382e-05,0.09656056,0.15841,0.2332584,0.04147599,0.09965329,0.03420451,0.3559735,0.05114489,0.2389116,0.2143739,0.1496338
74.57627,0.3415246,0.4144393,0.5737613,0.6361031,0.07289175,0.004427079,0.1258582,0.3729376,0.496676,0.05404443,0.04077292,1.364547,0.3437404,0.2282646,0.04540835,0.260427,0.1217388,0.5623981,0.2877731,0.3247129,4.356926e-225,0.1401525,0.1024092,0.2732004,0.2194775,0.07127659,0.1705365,0.284096,0.05459538,0.004758975,0.3024127,0.09629587,0.00424989,0.0250717,0.1991015,0.2431079,0.04812273,0.342909,0.1546361,0.009172329,0.08488545,0.04877178,0.3953623,0.3990028,0.1089966,0.1885703,0.3978813,0.08056087,0.1966581,0.08193708
75.42373,0.1111566,0.3080908,0.3442204,0.007006343,0.0850937,0.2535255,0.2094893,0.3112775,0.1216466,0.03725266,0.000721869,0.01375623,0.3788979,0.0647707,0.1674722,5.199715e-36,0.1869988,0.1970603,0.1052779,0.2088573,2.133969e-223,0.09602264,0.06991933,2.092358e-223,0.07026115,0.04999956,0.03932656,0.1889196,0.0550603,0.1905714,0.1857135,0.01430596,0.4269591,0.1235191,0.736524,0.04534142,0.1303349,2.501131e-93,0.09819311,0.01570883,2.216082e-93,0.09582722,0.0941042,0.09734143,0.09206712,0.1384722,0.05935676,0.1655945,0.09215041,2.295564e-93
76.27119,0.2968194,0.06955823,0.3000887,0.007877115,0.04727485,4.203353e-35,0.1157424,0.3942192,0.2022814,0.1545688,0.5296856,0.3359572,0.05970036,0.03852093,0.1188978,0.06758366,0.008598566,0.2363369,0.08215069,0.3752285,0.4550596,0.08889069,0.003238979,0.1476665,0.03637866,0.3826476,0.07918758,0.1416448,0.04380584,0.08643831,0.02706456,1.144099e-221,0.1413588,0.07527986,0.08669923,0.04139773,0.03180177,0.6719309,0.2174714,0.1551677,0.02824055,0.07636854,0.0004871853,0.08584109,0.3174716,0.03679981,4.114259e-92,0.03851853,0.1460406,0.5002007
77.11864,0.05418738,0.02421492,0.07928658,0.2291053,0.05563217,0.1465012,0.00927736,0.0258159,0.01321324,0.1558599,0.1015397,0.1852405,0.1417886,0.2170908,0.1133125,0.3527946,0.4162235,0.02205317,0.04411049,0.1075337,0.03492913,0.1942161,0.00945816,0.1819579,0.340934,0.008820058,0.08094663,0.1019916,0.01692333,4.535949e-220,0.562511,0.1436709,0.4368647,0.09669889,0.1638996,0.1606147,0.3484938,0.2161918,0.2803054,0.5499059,0.5300308,0.02684067,0.06319186,0.1554198,0.07502436,0.0102656,0.5168791,0.04708215,0.007630352,0.05793331
77.9661,0.1865902,0.1502705,0.08641041,0.07690192,0.01626551,0.06783627,0.3163713,0.6030225,0.1819903,0.04141798,0.9392894,0.003926004,0.06360248,0.05861104,0.3931581,0.5807403,0.11628,0.003080209,0.08995953,0.02996514,0.01940591,0.03551874,0.2947968,0.1181747,0.1180988,0.1002108,0.0219451,0.2397308,0.02830311,0.1036176,0.2290425,0.01014159,0.1215323,0.07762644,0.01112742,0.06537159,0.01089832,0.578798,0.2279625,0.01448607,0.3189449,0.602992,0.3423955,0.07908765,0.18521,0.02159016,1.339208e-89,0.0246853,0.3042284,0.03427266
78.81356,0.04855669,0.09381919,0.05437796,0.02633557,0.1982663,0.09574042,0.06555476,0.0380931,0.3135241,0.1030047,0.1398292,0.06916124,0.1178743,0.03564635,0.6131492,0.08137456,2.221187e-32,1.039891e-216,0.1597593,0.3800671,0.06223533,0.1297914,0.1531844,0.3188668,0.3038202,0.1940009,0.1785156,0.006570144,0.1900252,0.03468134,0.01015677,1.178145e-216,0.1222486,0.1379697,0.2417797,0.09244282,0.01494615,0.1777569,0.2917906,0.1224476,0.1204022,0.0123858,0.01941569,0.09778787,0.2025634,0.288924,0.03678222,0.3465204,0.3029638,0.02685886
79.66102,0.2018321,0.02341266,0.4655624,0.009300984,0.003549787,0.2092115,1.756422e-31,0.1050247,0.01759738,0.117055,0.1212984,0.07815938,2.027877e-31,0.09773163,0.533589,0.4194388,0.1043275,0.06417552,0.03300049,0.1031143,0.08814488,0.02134151,0.0569215,0.1317717,0.2163267,0.03267436,0.06328064,0.47607,0.2681204,0.5453669,0.01946344,0.009072943,0.02783575,0.1544816,0.1027089,0.2619903,0.7748665,0.003932364,0.1653164,0.04752661,0.02920158,0.329507,0.2258574,0.2010851,0.1529737,0.3227779,0.1618251,0.147283,0.3017263,0.01044637
80.50847,0.09207752,0.04001833,0.06597879,0.111212,0.3302122,0.02344104,0.08558302,0.1778417,0.1077937,0.01873492,0.02530831,0.1118971,0.1020089,0.03730143,0.9575573,0.2094385,0.2185688,0.02962999,0.08148861,0.02666947,0.07632925,0.0568183,0.2194735,0.230515,0.1297516,0.01587669,0.2675671,0.03761642,0.08397751,0.06338556,0.3197744,0.07595475,0.3153918,7.155987e-86,0.1151067,0.04869488,0.05389838,0.200278,0.1572186,0.2469587,0.7062096,0.01093198,0.02302547,0.1513071,0.2540352,0.4777556,0.4183613,0.1286422,0.01876103,0.2305803
81.35593,0.005551768,0.009466001,0.007781022,0.1717695,0.05036306,0.2436249,0.1921186,0.01057573,0.1342912,0.08847173,0.1998251,0.03561463,0.04964332,0.141737,0.05784663,0.1924875,0.04932682,0.4673494,0.1464071,0.04863372,0.1525504,0.1471099,0.1325976,0.4071547,0.08670038,0.0867047,0.2772987,0.2779199,0.06921479,0.6107004,0.03294135,0.1378078,0.5947523,0.1376504,0.01545015,0.1630199,0.5842845,0.7364966,0.1001536,0.04999984,0.1069996,0.03919315,0.001735433,0.1102306,0.09424652,0.2952868,0.05154351,0.4102809,1.128531e-84,0.477063
82.20339,0.03482587,0.212093,0.8393622,0.130171,0.06091443,0.1334187,0.06834311,0.011409,0.2782764,0.03862338,7.675358e-29,0.1010093,0.357248,0.1437647,0.04697368,0.04857379,0.01890527,0.1402292,0.06710309,0.05789698,0.06033446,0.001340331,0.03104388,0.07654068,0.04433743,0.09613085,3.944958e-210,0.1806413,0.154641,0.1104453,0.01119958,0.06246304,0.1151382,0.4287322,0.1826005,0.4606952,0.0913795,0.1147308,0.1821582,0.2832302,0.09704917,0.001246186,0.07829242,0.1275388,0.2689398,0.1497233,0.2500322,0.4263229,0.01412087,1.872797e-83
83.05085,0.09591894,0.1300489,0.1820698,5.044788e-28,0.0319115,0.3690351,0.041352,0.140728,0.01954346,0.509899,0.6880746,0.5957082,0.2525132,0.5977475,0.01985664,1.272129,0.9152216,0.3524001,0.08273838,0.01050054,0.001351952,1.639669,0.07195157,0.0976127,0.05226249,0.003497134,0.03261288,0.07218941,0.2923174,0.06578761,0.1733032,0.03987411,0.03396674,0.1277261,0.4217122,0.321812,0.2575317,0.2676274,0.1772636,0.02868963,0.09065977,0.1117624,0.2915925,0.2949883,0.4090352,0.1978744,2.861416e-82,0.01437119,0.02344105,0.2082236
83.89831,0.169714,0.1400747,0.2114251,0.08042124,0.01733968,0.2041789,0.2401367,0.02032549,0.364856,0.2492973,0.09887759,0.009082098,0.01713136,0.367626,0.03921013,0.04080871,0.06163829,0.2470793,0.4121283,0.220833,0.4680474,0.5396879,0.0339149,0.01516102,0.02056787,0.2783546,0.4391499,0.1158645,0.05644296,0.1459841,0.07653685,0.09701168,0.06658854,0.02514331,0.02706157,0.7258986,0.02028152,0.1973848,0.01423381,0.1908091,0.09777447,0.06668705,0.09493552,0.06894,0.0748081,0.04431446,0.1313688,0.04070976,0.3059551,0.2831305
84.74576,0.0981027,0.1972308,0.001252761,0.003778936,0.0872873,0.1021955,0.1369667,0.2792375,0.04531965,0.0630922,0.01239198,1.141005,0.0314282,0.1833377,0.03717675,0.1877101,0.007151272,0.2682277,0.1909278,0.2287384,0.7399927,0.4185365,0.04289188,0.07013437,0.4499852,3.299039e-205,0.432415,0.2126862,0.08000894,0.2653416,0.07397466,0.03141807,0.1746097,0.1427429,0.05095188,0.2377138,0.05165017,0.2330556,0.3226884,0.09824034,0.3927425,0.3544931,0.03275405,0.1216389,0.02183331,0.05636571,0.1168569,0.1074367,6.839658e-80,0.1165542
85.59322,0.2188406,0.1125115,0.2722557,0.3178171,0.01529225,0.1489496,0.2780614,0.2382061,0.007594764,0.07312773,0.1665544,0.03702554,0.205622,0.05198083,0.04753641,0.4094817,0.227248,0.1769478,0.6447257,0.07405785,0.3648357,0.4062934,1.28105e-203,0.1384894,0.04649203,0.0008685392,0.09034132,0.02138676,0.02990979,0.1822448,0.01158004,0.009661205,1.403558e-203,0.1546833,0.2271384,0.08384923,0.1594972,0.1229278,0.2857359,0.1816936,0.5311505,0.3026742,0.02309376,0.2407465,0.4184205,0.01867354,0.08756524,0.2726846,0.2523832,0.09414135
86.44068,0.0002885305,0.443254,0.04956161,0.1859958,0.09981917,0.155715,0.04238103,0.1250369,0.5548136,0.4772869,0.4378444,0.04511573,0.4013843,0.001691261,0.08715464,0.07034314,0.03852632,0.09442664,0.1321262,0.04712447,0.4074698,0.1778983,0.4124361,0.4177785,0.190913,0.001045507,0.1822396,0.1028757,0.06152915,0.2309442,0.3440935,0.05503277,0.06763644,0.01800183,1.549745e-77,0.496582,0.2431065,0.124444,0.1700231,0.127051,0.2479336,0.09967414,0.3515021,0.03098221,0.0680854,0.6308063,0.008203611,0.06741687,0.1642483,0.1307678
87.28814,0.01736269,0.5965789,0.01345593,0.5976107,0.1147603,0.04702291,0.002956718,0.05141521,0.004095713,0.3384196,0.03336125,0.3329,0.4315533,0.09587869,0.2720757,0.2596041,0.2137563,0.1189515,0.1204345,0.03979216,0.09806534,0.06364452,0.249801,0.1642629,0.4539788,0.04386525,0.4163894,0.1679736,0.3470722,0.1944859,0.002186974,0.3617541,0.1963005,0.08321084,0.07251133,0.1410809,0.01891359,0.01462961,0.02196167,0.01454791,0.1987311,0.03223172,0.1287865,0.5965516,0.02617484,0.2270891,0.2938699,0.1694316,0.1509501,0.300625
