Energy (eV),Spectra 1,Spectra 2,Spectra 3,Spectra 4,Spectra 5
5.99045805113904,1.77904135776449e-26,1.25625835334022e-84,1.32545509534364e-53,2.40434498699818e-12,7.03040878486306e-41
5.98481613692659,2.13770117617216e-26,2.20468667677606e-84,1.89975013754534e-53,2.87686960216795e-12,9.63185699296845e-41
5.97917422271413,2.56800046562009e-26,3.86606534093941e-84,2.72149013529058e-53,3.44050653017468e-12,1.31891949615133e-40
5.97353230850167,3.08411348459572e-26,6.7740110264228e-84,3.89669001316673e-53,4.11247631555126e-12,1.80511703355692e-40
5.96789039428921,3.70299181708999e-26,1.18597901837068e-83,5.57652645308559e-53,4.91318647087922e-12,2.46928520836069e-40
5.96224848007675,4.44490317073319e-26,2.07473440854302e-83,7.97646546287062e-53,5.8668083170115e-12,3.37610511263377e-40
5.95660656586429,5.33407363825589e-26,3.6266229917957e-83,1.14034437775318e-52,7.00195579888898e-12,4.61359511479918e-40
5.95096465165184,6.39945308252951e-26,6.33427200264689e-83,1.62944751586531e-52,8.35248385738388e-12,6.30146910986359e-40
5.94532273743938,7.67562700123875e-26,1.10546603594468e-82,2.3271455213782e-52,9.95842688798491e-12,8.60246588456977e-40
5.93968082322692,9.20390261011709e-26,1.92774016655339e-82,3.32189209140975e-52,1.18671012484986e-11,1.17376977072184e-39
5.93403890901446,1.10336020799193e-25,3.35896892559449e-82,4.73943219165819e-52,1.41343997662595e-11,1.60074331279346e-39
5.928396994802,1.32236020211453e-25,5.84814151120796e-82,6.75843158244655e-52,1.68263108281903e-11,2.18192232592232e-39
5.92275508058954,1.5844165608215e-25,1.01738225156718e-81,9.632618124195e-52,2.00207000152925e-11,2.97259463897745e-39
5.91711316637709,1.89791223795581e-25,1.76849907998902e-81,1.37221315802461e-51,2.3809398482903e-11,4.04772415543451e-39
5.91147125216463,2.27284609876361e-25,3.07170791380126e-81,1.95378886248534e-51,2.83006495228531e-11,5.50890066044769e-39
5.90582933795217,2.72114122934182e-25,5.33100871119198e-81,2.78043338156697e-51,3.36219731270677e-11,7.49372562305578e-39
5.90018742373971,3.25701145455467e-25,9.24470941983685e-81,3.95481499839198e-51,3.99235180805058e-11,1.01884812036984e-38
5.89454550952725,3.89739693591587e-25,1.6018857384211e-80,5.62236019705643e-51,4.73819823471448e-11,1.38452219956671e-38
5.88890359531479,4.66248172892245e-25,2.77347465820196e-80,7.98895495133022e-51,5.62051955082426e-11,1.88048213954976e-38
5.88326168110234,5.57630855397706e-25,4.79812177774986e-80,1.1345929832233e-50,6.6637472033699e-11,2.55280308726842e-38
5.87761976688988,6.6675088425001e-25,8.29416608896378e-80,1.61053077772459e-50,7.89658615200384e-11,3.46373161859626e-38
5.87197785267742,7.97016943809143e-25,1.43261200596803e-79,2.28495040582389e-50,9.35274420618049e-11,4.69731804110941e-38
5.86633593846496,9.52486125346277e-25,2.47251447202179e-79,3.24013676504071e-50,1.10717826036512e-10,6.36699504666014e-38
5.8606940242525,1.1379859815486e-24,4.26386548533967e-79,4.5922838065956e-50,1.31001074233868e-10,8.62576996897483e-38
5.85505211004004,1.3592593100389e-24,7.34721156228032e-79,6.50538362360854e-50,1.54921244969874e-10,1.16799248020273e-37
5.84941019582759,1.62313585187133e-24,1.26501592527682e-78,9.21076958911306e-50,1.83115840191753e-10,1.58074215571998e-37
5.84376828161513,1.9377358531421e-24,2.17632543347796e-78,1.30346009197963e-49,2.16331451280859e-10,2.1382616071241e-37
5.83812636740267,2.31271133718618e-24,3.74115825048215e-78,1.84364955810959e-49,2.55441954073368e-10,2.89094250971249e-37
5.83248445319021,2.7595319957006e-24,6.42602954692497e-78,2.60638052884279e-49,3.01469656426367e-10,3.9065814763199e-37
5.82684253897775,3.29182385820964e-24,1.10289394958863e-77,3.6827826260945e-49,3.55609863466846e-10,5.27634435890245e-37
5.82120062476529,3.9257703742509e-24,1.89138172082754e-77,5.20107555772851e-49,4.19259396617423e-10,7.1227580382832e-37
5.81555871055284,4.68058728109408e-24,3.24099990251172e-77,7.34157186667442e-49,4.94049683898344e-10,9.6104133053064e-37
5.80991679634038,5.57908467819657e-24,5.5492366461714e-77,1.03577103071931e-48,5.8188513233948e-10,1.29602910120653e-36
5.80427488212792,6.64833214253511e-24,9.49383917327128e-77,1.46055286188842e-48,6.84987600279123e-10,1.74689280289337e-36
5.79863296791546,7.92044556050757e-24,1.62294907401387e-76,2.05849404102531e-48,8.05947909784156e-10,2.35340445895368e-36
5.792991053703,9.43351769748204e-24,2.77218565347539e-76,2.89975137081486e-48,9.47785479561511e-10,3.16887933637608e-36
5.78734913949055,1.12327184634868e-23,4.73144861650911e-76,4.08273060988449e-48,1.1140173189912e-09,4.26475068248623e-36
5.78170722527809,1.33715954664742e-23,8.069011632751e-76,5.74538983341487e-48,1.30873780707171e-09,5.73667711192635e-36
5.77606531106563,1.59136108943709e-23,1.37499447251647e-75,8.08103694776479e-48,1.53671088926595e-09,7.71269184087529e-36
5.77042339685317,1.89339571759633e-23,2.34118622530833e-75,1.13603967127593e-47,1.80347656401843e-09,1.0364070700392e-35
5.76478148264071,2.25217014052134e-23,3.98313811055913e-75,1.59624193776001e-47,2.11547380309076e-09,1.39198183706046e-35
5.75913956842825,2.67823173691072e-23,6.77125497355233e-75,2.2417271424617e-47,2.48018236035857e-09,1.86859672911851e-35
5.7534976542158,3.18406744242327e-23,1.15018411953042e-74,3.14662941278391e-47,2.90628627743334e-09,2.50712746365845e-35
5.74785574000334,3.78445646897449e-23,1.95218046996605e-74,4.41455833147912e-47,3.40386229717762e-09,3.36214205059537e-35
5.74221382579088,4.49688643774961e-23,3.31075434358388e-74,6.19024354210599e-47,3.98459685435082e-09,4.50644958461231e-35
5.73657191157842,5.34204419306397e-23,5.61032924119605e-74,8.67574994176514e-47,4.66203583356164e-09,6.03714753718691e-35
5.73092999736596,6.34439454188802e-23,9.49957414232607e-74,1.21530456836907e-46,5.45187187662026e-09,8.08365697335036e-35
5.7252880831535,7.53286248434262e-23,1.60721627693828e-73,1.70153955361795e-46,6.37227469351194e-09,1.0818393574465e-34
5.71964616894105,8.94163722240877e-23,2.71705797088936e-73,2.38110080521705e-46,7.44427059392181e-09,1.44709316495471e-34
5.71400425472859,1.06111194260373e-22,4.5896322051877e-73,3.33036879716333e-46,8.69217832116376e-09,1.93467946304367e-34
5.70836234051613,1.25890369778957e-22,7.74660231347542e-73,4.65570752857882e-46,1.01441092505642e-08,2.58523701296146e-34
5.70272042630367,1.49317588037037e-22,1.30646877763054e-72,6.50515824255066e-46,1.18325411244389e-08,3.45279284342336e-34
5.69707851209121,1.77058415337705e-22,2.20161414359882e-72,9.08466370236995e-46,1.37949757521729e-08,4.60913570180057e-34
5.69143659787875,2.09898497605065e-22,3.70712965052494e-72,1.26805665882407e-45,1.60746925248867e-08,6.14960584582296e-34
5.6857946836663,2.48764977052311e-22,6.23718664954955e-72,1.76907920270116e-45,1.87216112002524e-08,8.20075582729083e-34
5.68015276945384,2.9475168359241e-22,1.04856197260237e-71,2.4668043702264e-45,2.17932792271037e-08,1.09304815556513e-33
5.67451085524138,3.49148758214562e-22,1.76138325548429e-71,3.4379610774079e-45,2.53560009271184e-08,1.45614131567951e-33
5.66886894102892,4.13477478543373e-22,2.95643285923431e-71,4.78901300199658e-45,2.9486128160592e-08,1.93886051975018e-33
5.66322702681646,4.89531188965378e-22,4.95834309786243e-71,6.66760541959983e-45,3.42715347069011e-08,2.58028943678793e-33
5.657585112604,5.79423392260084e-22,8.30920600839913e-71,9.27838907210809e-45,3.98132995231264e-08,3.43217240936266e-33
5.65194319839155,6.8564424034939e-22,1.39135154684255e-70,1.29048833458383e-44,4.62276273458426e-08,4.56298016860933e-33
5.64630128417909,8.11126872936333e-22,2.32792305300682e-70,1.79396679555972e-44,5.36480388150992e-08,6.06326962272003e-33
5.64065936996663,9.59325299514284e-22,3.89183808904624e-70,2.49260540269283e-44,6.22278664748132e-08,8.05274589008709e-33
5.63501745575417,1.13430580839386e-21,6.5012266117458e-70,3.46155692369693e-44,7.21430976941583e-08,1.06895623047293e-32
5.62937554154171,1.34085422289096e-21,1.08515116710411e-69,4.80472170320607e-44,8.35956108201374e-08,1.41825611647905e-32
5.62373362732925,1.58460171763481e-21,1.80983747442759e-69,6.66567004334626e-44,9.68168567786478e-08,1.88073766304804e-32
5.6180917131168,1.87217236639132e-21,3.01608313529021e-69,9.24268602458942e-44,1.12072044963734e-07,2.49276071864327e-32
5.61244979890434,2.21135612766034e-21,5.02228596226438e-69,1.28094771342265e-43,1.29664899673729e-07,3.30226390245768e-32
5.60680788469188,2.61131159816249e-21,8.35629884877934e-69,1.77436686817152e-43,1.49943061658642e-07,4.37241903484353e-32
5.60116597047942,3.08280359178265e-21,1.38925153951661e-68,2.45659888538771e-43,1.73304218634961e-07,5.78642847885712e-32
5.59552405626696,3.63848144954066e-21,2.30782145887731e-68,3.39941272362648e-43,2.00203059011685e-07,7.65381951684624e-32
5.58988214205451,4.29320497442169e-21,3.83069808824726e-68,4.7016722870077e-43,2.31159154676139e-07,1.01186985681758e-31
5.58424022784205,5.06442603627661e-21,6.35342693454144e-68,6.49949521635435e-43,2.66765891643043e-07,1.33705697677187e-31
5.57859831362959,5.97263523305122e-21,1.05291315532781e-67,8.98019394404192e-43,3.07700581822565e-07,1.76585071090678e-31
5.57295639941713,7.04188455611593e-21,1.74353817653541e-67,1.24013972141863e-42,3.54735905273952e-07,2.33097099113846e-31
5.56731448520467,8.3003988251724e-21,2.88486016956238e-67,1.71172634222349e-42,4.08752850258502e-07,3.07537845271908e-31
5.56167257099221,9.78129077354262e-21,4.76949580524003e-67,2.36143972324291e-42,4.70755338383754e-07,4.05545026630853e-31
5.55603065677976,1.15233971256318e-20,7.87906297987792e-67,3.25610355911502e-42,5.4188674435397e-07,5.34513165438602e-31
5.5503887425673,1.35722558706554e-20,1.30056202795081e-66,4.48743703326001e-42,6.23448544543881e-07,7.04135998120211e-31
5.54474682835484,1.59812482648532e-20,2.14507244980917e-66,6.18126468343341e-42,7.16921356050908e-07,9.27114776304326e-31
5.53910491414238,1.88129329630487e-20,3.53514520808325e-66,8.51010909787765e-42,8.23988658334778e-07,1.22008270886966e-30
5.53346299992992,2.21406041760987e-20,5.82139336957108e-66,1.17103999773317e-41,9.46563523330739e-07,1.60481086475962e-30
5.52782108571746,2.6050110973613e-20,9.57857785587949e-66,1.61059795918412e-41,1.08681871735726e-06,2.10978040158877e-30
5.52217917150501,3.06419809172337e-20,1.57481490825e-65,2.21401915598548e-41,1.2472205795969e-06,2.77223131963598e-30
5.51653725729255,3.60338982527951e-20,2.58709513042184e-65,3.04196643681148e-41,1.43056712780797e-06,3.64083076170409e-30
5.51089534308009,4.23635950649023e-20,4.246681368025e-65,4.1774020552581e-41,1.64003089265717e-06,4.77914637570285e-30
5.50525342886763,4.97922232842187e-20,6.96532446867773e-65,5.7337261722455e-41,1.87920703812256e-06,6.27016525121013e-30
5.49961151465517,5.85082864432066e-20,1.14153025046624e-64,7.86586402839036e-41,2.15216738731134e-06,8.22217007076008e-30
5.49396960044271,6.8732222839776e-20,1.86933825868826e-64,1.07853622261484e-40,2.46352104132619e-06,1.07763760653487e-29
5.48832768623026,8.07217465669225e-20,3.05874140131855e-64,1.47809330648523e-40,2.81848235409764e-06,1.4116851160925e-29
5.4826857720178,9.47780700194497e-20,5.00094439406828e-64,2.02463984416998e-40,3.2229471090321e-06,1.84833951049238e-29
5.47704385780534,1.11253151365232e-19,8.16988017522653e-64,2.77186785855241e-40,3.68357783461023e-06,2.41882513420711e-29
5.47140194359288,1.30558133493918e-19,1.33362505310955e-63,3.79294093730902e-40,4.20789929647212e-06,3.16377807823489e-29
5.46576002938042,1.53173167621745e-19,2.17523509307808e-63,5.18750408446555e-40,4.80440531386629e-06,4.13605558305557e-29
5.46011811516796,1.79658845604146e-19,3.5451372533777e-63,7.09119841818406e-40,5.48267816950934e-06,5.40437572541138e-29
5.45447620095551,2.10669500741278e-19,5.7731694396309e-63,9.68856902140031e-40,6.25352201485427e-06,7.05803027585469e-29
5.44883428674305,2.4696867820914e-19,9.3939869219005e-63,1.32305668579643e-39,7.12911181853046e-06,9.21298392725146e-29
5.44319237253059,2.89447124078872e-19,1.52735501641352e-62,1.80582674233264e-39,8.12315956540083e-06,1.20197635453498e-28
5.43755045831813,3.39143697199274e-19,2.48132949089846e-62,2.46349975135883e-39,9.25109958846716e-06,1.56736573853457e-28
5.43190854410567,3.9726967216518e-19,4.02794262734479e-62,3.35898279680172e-39,1.05302951070173e-05,2.04278936549561e-28
5.42626662989321,4.65236975503518e-19,6.53335883656563e-62,4.57764226822163e-39,1.19802682533013e-05,2.66106597265238e-28
5.42062471568076,5.4469098260753e-19,1.05887365975628e-61,6.23526241545523e-39,1.36229560981197e-05,3.46470696530172e-28
5.4149828014683,6.37548601594491e-19,1.71477117844158e-61,8.48880261256706e-39,1.5482995434533e-05,4.508750369024e-28
5.40934088725584,7.46042484176441e-19,2.77474196749848e-61,1.15509299147019e-38,1.75880393501406e-05,5.86441487670444e-28
5.40369897304338,8.72772335141685e-19,4.48635284816172e-61,1.57096415788331e-38,1.99691089137786e-05,7.62380881650905e-28
5.39805705883092,1.02076444382111e-18,7.24800775533704e-61,2.13547464125723e-38,2.26609836239211e-05,9.90599538227496e-28
5.39241514461847,1.1935407360319e-18,1.17003342428573e-60,2.9013583661593e-38,2.57026346155499e-05,1.28648006152692e-27
5.38677323040601,1.3951988469815e-18,1.88726238729735e-60,3.93991765516176e-38,2.91377050018567e-05,1.66988595658308e-27
5.38113131619355,1.63050494853652e-18,3.04173025798668e-60,5.3475115303573e-38,3.30150421391465e-05,2.16645353671731e-27
5.37548940198109,1.90500133277018e-18,4.89850446861186e-60,7.25429359701529e-38,3.73892870500216e-05,2.80925239877766e-27
5.36984748776863,2.22513106314842e-18,7.88244077452414e-60,9.83597330539195e-38,4.23215267238777e-05,3.64091848375332e-27
5.36420557355617,2.59838236123731e-18,1.26739596827349e-59,1.33296384097669e-37,4.78800155375405e-05,4.71639277209015e-27
5.35856365934372,3.03345580745451e-18,2.03619010844562e-59,1.80550298142809e-37,5.41409726052676e-05,6.10643570586834e-27
5.35292174513126,3.54045790722548e-18,3.26872754417532e-59,2.44431326963296e-37,6.11894624792387e-05,7.90213466864394e-27
5.3472798309188,4.1311251182023e-18,5.24316492951908e-59,3.30745797893838e-37,6.9120367282059e-05,1.02206820616542e-26
5.34163791670634,4.81908306058203e-18,8.40354853689932e-59,4.47312072139425e-37,7.80394590649325e-05,1.32127782110622e-26
5.33599600249388,5.62014635318525e-18,1.34581791026315e-58,6.04652311259933e-37,8.80645819522325e-05,1.70721109868985e-26
5.33035408828142,6.55266534677292e-18,2.15359627645023e-58,8.169201898769e-37,9.93269544587212e-05,2.20474882650964e-26
5.32471217406897,7.63792697905224e-18,3.44347295866464e-58,1.10314437832732e-36,0.000111972603253182,2.84583573819237e-26
5.31907025985651,8.90061807123425e-18,5.50152966697919e-58,1.48889440140367e-36,0.000126163940595397,3.6714646582098e-26
5.31342834564405,1.03693606447849e-17,8.7826310491569e-58,2.00851117212058e-36,0.000142081498696104,4.73421186195056e-26
5.30778643143159,1.20773302830946e-17,1.40094219348434e-57,2.70809204163349e-36,0.000159925835345595,6.10147506383608e-26
5.30214451721913,1.40629702235832e-17,2.23290470827008e-57,3.64948349791336e-36,0.00017991962633025,7.8596065575073e-26
5.29650260300667,1.63708157725635e-17,3.55610487552594e-57,4.91561885872523e-36,0.000202309961411314,1.01191861731893e-25
5.29086068879422,1.90524458238365e-17,5.65891706142341e-57,6.61765029464399e-36,0.000227370861981156,1.30217448112959e-25
5.28521877458176,2.2167580773396e-17,8.99801047295206e-57,8.9044733677266e-36,0.000255406039943183,1.67483330460488e-25
5.2795768603693,2.57853490035513e-17,1.4295984115938e-56,1.19754400068705e-35,0.000286751918886855,2.15304353186428e-25
5.27393494615684,2.99857474136495e-17,2.26953046460659e-56,1.6097318376222e-35,0.00032178094025335,2.76638644168341e-25
5.26829303194438,3.48613252623516e-17,3.60008184147764e-56,2.16269064771048e-35,0.000360905178914419,3.55264406483779e-25
5.26265111773192,4.05191249277725e-17,5.7061492645874e-56,2.90411683816739e-35,0.000404580294421714,4.56004746518435e-25
5.25700920351947,4.70829181660885e-17,9.03708317330593e-56,3.8977374489728e-35,0.000453309846129994,5.85013438408901e-25
5.25136728930701,5.469578214718e-17,1.43010468010178e-55,5.22865386721678e-35,0.00050765000245997,7.50137947477078e-25
5.24572537509455,6.35230660707938e-17,2.26131869729944e-55,7.01045196807156e-35,0.000568214676748868,9.61380354925037e-25
5.24008346088209,7.37558066365027e-17,3.5728116063715e-55,9.39465762683569e-35,0.000635681124443165,1.23148227462867e-24
5.23444154666963,8.56146591896689e-17,5.64043834860046e-55,1.2583304648271e-34,0.000710796038822254,1.57666672168205e-24
5.22879963245718,9.93544211467896e-17,8.89754091799647e-55,1.6845630835155e-34,0.000794382185007212,2.01757854684721e-24
5.22315771824472,1.15269235491366e-16,1.40243108177908e-54,2.25402464977195e-34,0.000887345614709417,2.5804759494922e-24
5.21751580403226,1.33698574924247e-16,2.20875456448226e-54,3.01445536310384e-34,0.000990683507011305,3.29873929820346e-24
5.2118738898198,1.55034121876422e-16,3.47590412431466e-54,4.02937667257344e-34,0.00110549268344967,4.21478074228201e-24
5.20623197560734,1.79727676304476e-16,5.46565877411512e-54,5.38326417290223e-34,0.00123297884879206,5.38245978910777e-24
5.20059006139488,2.08300242282293e-16,8.58759665171553e-54,7.18840158554612e-34,0.00137446661216061,6.87013727826468e-24
5.19494814718242,2.41352466209657e-16,1.348202593839e-53,9.59395736913753e-34,0.00153141034656674,8.76453441174723e-24
5.18930623296997,2.79576624357647e-16,2.11491577160368e-53,1.27979984009964e-33,0.00170540594847272,1.11756064605152e-23
5.18366431875751,3.23770385892797e-16,3.31501418129759e-53,1.70633827665219e-33,0.00189820356269652,1.42426946593219e-23
5.17802240454505,3.74852609954513e-16,5.19196914085476e-53,2.27387731292723e-33,0.00211172134181504,1.81422873679018e-23
5.17238049033259,4.33881472360127e-16,8.12518413015711e-53,3.02864058965645e-33,0.00234806031320652,2.30978062404297e-23
5.16673857612013,5.02075259708233e-16,1.27054109854927e-52,4.03187688662078e-33,0.00260952043099171,2.93919391745737e-23
5.16109666190768,5.80836216760391e-16,1.98517419533633e-52,5.36470197542411e-33,0.00289861789438841,3.73821745250033e-23
5.15545474769522,6.71777887816209e-16,3.09929504493281e-52,7.13448703494651e-33,0.00321810381837688,4.75203570876461e-23
5.14981283348276,7.7675645527871e-16,4.83483458108919e-52,9.4832831904411e-33,0.00357098434707689,6.03772939350218e-23
5.1441709192703,8.97906649781887e-16,7.5362398979597e-52,1.25989252858243e-32,0.00396054230485516,7.66736975661954e-23
5.13852900505784,1.03768288730498e-15,1.17376784204218e-51,1.67296592558933e-32,0.00439036048490098,9.73190777792048e-23
5.13288709084538,1.19890638097394e-15,1.82668682416757e-51,2.22034011124039e-32,0.00486434667982248,1.23460598025077e-22
5.12724517663293,1.38481908026998e-15,2.84053655602456e-51,2.9453080750134e-32,0.00538676056370546,1.56544416439048e-22
5.12160326242047,1.59914540985591e-15,4.41358064542417e-51,3.90499754943872e-32,0.00596224254003334,1.98392660691517e-22
5.11596134820801,1.84616291614494e-15,6.85229651054156e-51,5.17475291034849e-32,0.00659584467486881,2.51299969556945e-22
5.11031943399555,2.13078308428611e-15,1.06300577869192e-50,6.85389242120552e-32,0.00729306383972803,3.18154510226814e-22
5.10467751978309,2.45864376392981e-15,1.64774309619552e-50,9.07326851565969e-32,0.0080598771936164,4.02589595436847e-22
5.09903560557063,2.83621484179572e-15,2.55210050298349e-50,1.20051905591103e-31,0.00890278013871231,5.09173536076232e-22
5.09339369135818,3.27091902590255e-15,3.94966664825033e-50,1.5876441468416e-31,0.00982882688916706,6.43647244435093e-22
5.08775177714572,3.77126986394989e-15,6.10769736219159e-50,2.09853438391473e-31,0.0108456737973908,8.13221438863355e-22
5.08210986293326,4.34702941086854e-15,9.4373263490467e-50,2.77241236021132e-31,0.0119616255870009,1.02694820144652e-21
5.0764679487208,5.0093882926017e-15,1.45705127294927e-49,3.66082001795768e-31,0.013185684646274,1.29618524112978e-21
5.07082603450834,5.77117128996974e-15,2.24778667825437e-49,4.8314528203506e-31,0.0145276035404388,1.6351756819718e-21
5.06518412029588,6.64707199391845e-15,3.46489236880686e-49,6.37317615472683e-31,0.0159979409054276,2.06177173527793e-21
5.05954220608343,7.65392056820568e-15,5.33677386951977e-49,8.40258503655211e-31,0.0176081208897274,2.59833747858845e-21
5.05390029187097,8.81098920518579e-15,8.2133863306514e-49,1.10725773885961e-30,0.0193704963147034,3.27287446617579e-21
5.04825837765851,1.01403404832696e-14,1.26304870570905e-48,1.4583553075194e-30,0.0212984157271363,4.12042441958003e-21
5.04261646344605,1.16672245404666e-14,1.9407622781588e-48,1.91980351700643e-30,0.0234062945206943,5.18481626652968e-21
5.03697454923359,1.34205317779337e-14,2.97974420486777e-48,2.52597491628914e-30,0.0257096903055798,6.52084089533311e-21
5.03133263502114,1.54333087128277e-14,4.5713031452683e-48,3.32185061676378e-30,0.0282253827075884,8.19695688648345e-21
5.02569072080868,1.77433456247312e-14,7.007376594066e-48,4.36626386165924e-30,0.0309714577792674,1.02986550551402e-20
5.02004880659622,2.03938457998712e-14,1.07331028538417e-47,5.73612584352659e-30,0.033967397206625,1.29326399699743e-20
5.01440689238376,2.34341874897668e-14,1.64266695742948e-47,7.53192831719381e-30,0.037234172494959,1.62320240349357e-20
5.0087649781713,2.69207911853152e-14,2.51204924377323e-47,9.88490499844411e-30,0.0407943443166624,2.03627758618649e-20
5.00312306395884,3.09181064857721e-14,3.83849671385553e-47,1.29663468750295e-29,0.0446721672023428,2.55317215238863e-20
4.99748114974638,3.5499734739346e-14,5.86068790506609e-47,1.69997128567412e-29,0.0488936997541305,3.1996467313838e-20
4.99183923553393,4.07497057761438e-14,8.94108891374734e-47,2.22763662739796e-29,0.0534869205565933,4.00776988417662e-20
4.98619732132147,4.67639294763052e-14,1.3629710449417e-46,2.9176011978159e-29,0.0584818499561528,5.01744173672908e-20
4.98055540710901,5.36518456516008e-14,2.07604729456208e-46,3.81932241235107e-29,0.063910677874182,6.27828046747344e-20
4.97491349289655,6.15382988072123e-14,3.15967383179484e-46,4.99718615849718e-29,0.069807897812063,7.85195680620135e-20
4.96927157868409,7.05656678362514e-14,4.80509148818249e-46,6.53496926854925e-29,0.0762104471981913,9.81508138506564e-20
4.96362966447164,8.08962846329007e-14,7.30155676214001e-46,8.5416227232533e-29,0.0831578542172648,1.22627739444738e-19
4.95798775025918,9.27151800468775e-14,1.10862244679438e-45,1.11587625128996e-28,0.0906923912510234,1.53130730393674e-19
4.95234583604672,1.06233200605258e-13,1.68192360930593e-45,1.45703672607111e-28,0.0988592350468623,1.91123812375212e-19
4.94670392183426,1.21690545068134e-13,2.54966582687353e-45,1.90153260682976e-28,0.107706633716341,2.38421853419467e-19
